ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF
200159,760,Stefan Ortega,M,79,78,77,85,81,52
205186,761,Paulo Gazzaniga,M,79,79,78,81,78,57
188377,762,Kyle Walker,M,79,80,64,75,76,77
212091,763,Rodinei,M,79,81,66,73,79,74
248165,764,Andrei Rațiu,M,79,92,60,74,79,74
206511,766,Maximilian Arnold,M,79,64,80,79,76,75
251804,767,Sergiño Dest,M,79,87,60,75,83,72
258966,768,Andrea Cambiaso,M,79,78,70,77,79,75
216150,770,Davide Zappacosta,M,79,76,73,77,77,76
224196,772,Ramy Bensebaini,M,79,73,70,70,77,78
235152,773,Ferdi Kadıoğlu,M,79,82,68,74,80,76
242087,774,Hidemasa Morita,M,79,68,72,76,79,73
253072,775,Darwin Núñez,M,79,88,79,72,76,49
242201,777,Luis Milla,M,79,69,72,80,76,75
255069,778,Nico González,M,79,67,70,77,77,74
213884,781,Ryan Christie,M,79,69,70,77,78,74
226456,782,Pablo Fornals,M,79,65,75,80,80,73
233084,783,Nahuel Molina,M,79,82,67,73,76,75
248465,784,Ian Maatsen,M,79,87,65,75,81,73
252552,785,Konstantinos Tzolakis,M,79,79,77,74,81,54
220651,786,Angeliño,M,79,69,70,81,80,74
224836,787,Vanja Milinković-Savić,M,79,79,77,84,79,43
229891,788,Julian Ryerson,M,79,74,63,71,76,77
234505,789,Evander,M,79,72,77,78,81,66
257191,790,Anton Stach,M,79,70,68,75,72,78
183711,791,Jordan Henderson,M,79,65,71,80,74,75
192638,792,Marcos Alonso,M,79,57,74,80,74,80
195864,793,Paul Pogba,M,79,64,76,81,83,60
241811,795,Sergio Gómez,M,79,73,74,80,79,71
257980,796,Dan Ndoye,M,79,89,72,70,81,62
259868,798,Pape Matar Sarr,M,79,68,66,76,78,77
255001,800,Nicolò Rovella,M,79,76,63,77,78,75
257057,801,Amadou Onana,M,79,74,62,72,73,78
199987,802,Jasper Cillessen,M,79,78,78,71,80,54
219789,806,Hamari Traoré,M,79,82,57,72,75,74
221087,807,Pau López,M,79,77,77,78,79,48
227174,808,Matty Cash,M,79,75,66,71,75,75
241509,810,Mauro Júnior,M,79,83,66,76,81,73
259480,811,Ismael Saibari,M,79,78,75,74,82,51
225663,813,Alexandr Golovin,M,79,73,76,79,82,61
163587,816,Kasper Schmeichel,M,79,78,77,81,79,42
214979,817,Juan Musso,M,79,79,77,73,82,44
224003,818,Sergio Herrera,M,79,79,78,75,80,47
233301,819,Rasmus Kristensen,M,79,69,65,70,72,79
268804,821,Mario Gila,M,79,85,53,67,75,80
189908,822,Łukasz Skorupski,M,79,79,76,68,83,51
206585,823,Kepa,M,79,77,78,82,81,40
232999,824,Tyler Adams,M,79,79,56,71,75,79
237819,825,Nicolás Domínguez,M,79,69,65,72,76,76
237942,826,Pervis Estupiñán,M,79,76,57,77,78,75
246657,827,Álvaro Valles,M,79,78,78,78,80,41
260599,828,Alan Varela,M,79,70,65,74,73,75
224294,830,Lewis Cook,M,79,69,63,77,77,75
241095,832,Nikola Vlašić,M,79,74,76,76,81,57
262402,834,Sergi Cardona,M,79,82,56,71,75,75
223874,835,Valentin Rongier,M,79,62,66,75,78,74
225951,836,Denis Bouanga,M,79,85,81,71,79,38
228383,837,Kamil Grabara,M,79,80,76,73,84,42
236045,838,Reinildo,M,79,81,55,68,74,77
240913,839,Caoimhin Kelleher,M,79,77,76,79,80,43
242664,840,Alexis Saelemaekers,M,79,80,67,75,81,66
226376,841,Kaku,M,79,81,73,81,80,52
240753,842,Amine Gouiri,M,79,77,82,76,80,45
205988,844,Luke Shaw,M,79,69,57,78,75,79
227186,845,Augusto Batalla,M,79,78,78,74,80,43
227290,846,Marko Dmitrović,M,79,76,79,78,80,37
231184,847,Guruzeta,M,79,73,78,72,78,51
246606,848,Fran García,M,79,89,50,70,78,72
275298,849,Aleksandar Pavlović,M,79,62,64,79,78,76
259307,850,Malo Gusto,M,79,84,45,75,78,73
253306,856,Manuel Ugarte,M,79,62,65,72,76,77
260815,857,Arnau Martínez,M,79,79,54,75,74,74
73078,858,Kaishū Sano,M,79,79,51,67,76,78
205855,859,Marko Livaja,M,79,63,82,77,79,43
232487,860,Wataru Endo,M,79,58,68,71,77,79
259240,861,Adam Wharton,M,79,62,62,81,77,75
182494,863,Fernando Muslera,M,79,81,80,66,77,43
238004,864,Albert Guðmundsson,M,79,87,79,70,83,37
242444,865,João Félix,M,79,77,78,77,82,45
264388,866,Moleiro,M,79,83,70,75,81,51
215223,868,Walter Benítez,M,79,79,78,72,80,37
225863,869,Olivier Boscagli,M,79,65,50,77,77,79
228092,870,Sander Berge,M,79,55,65,74,71,75
245371,871,Thiago Almada,M,79,79,74,79,83,51
258444,872,Evann Guessand,M,79,83,76,73,79,36
243780,873,Lee Kang In,M,79,72,75,80,82,50
254088,874,Amad,M,79,85,74,75,83,54
277846,876,Nico Paz,M,79,78,71,77,82,51
207993,877,Sead Kolašinac,M,79,61,63,68,69,79
211348,878,Stole Dimitrievski,M,79,79,78,74,78,36
236920,879,Justin Kluivert,M,79,87,78,76,81,38
215270,880,Lucas Zelarayán,M,79,74,76,77,81,46
190813,881,Stephan El Shaarawy,M,79,78,75,76,83,49
231447,883,Donyell Malen,M,79,86,78,72,82,35
235353,884,Ismaïla Sarr,M,79,91,78,76,78,28
236804,885,Facundo Medina,M,79,74,44,70,72,79
245152,886,Santiago Giménez,M,79,78,80,70,77,46
253109,888,Joey Veerman,M,79,53,72,84,75,65
277954,889,Kenan Yıldız,M,79,84,78,74,83,35
198141,890,Marc Bartra,M,79,64,59,70,71,80
236786,891,Martin Terrier,M,79,78,79,75,80,36
193301,894,Alexandre Lacazette,M,79,65,82,75,80,44
210021,895,Hany Mukhtar,M,79,82,73,77,80,44
223671,896,Stefan Posch,M,79,75,55,68,66,80
254117,898,Maximilian Beier,M,79,86,79,68,80,43
258575,899,Emmanuel Agbadou,M,79,80,48,63,66,78
229906,901,Leon Bailey,M,79,87,74,73,84,38
244369,902,Viktor Tsygankov,M,79,82,75,79,78,43
261188,903,Iliman Ndiaye,M,79,84,76,70,84,40
226166,906,Nordi Mukiele,M,79,72,49,67,71,80
230918,907,Trevoh Chalobah,M,79,66,53,69,70,80
252042,908,João Pedro,M,79,78,78,72,81,37
188350,911,Marco Reus,M,79,58,81,81,80,52
244067,912,Maxence Lacroix,M,79,88,40,57,67,80
251421,913,Brennan Johnson,M,79,86,76,72,78,43
237221,916,Juan Foyth,M,79,68,47,71,71,80
238186,917,Marcin Bułka,M,79,79,76,71,81,27
246565,918,Bafodé Diakité,M,79,72,46,65,71,79
193474,919,Idrissa Gueye,M,79,60,59,70,73,80
247172,920,Jhon Durán,M,79,81,81,63,75,32
252037,921,Fábio Silva,M,79,81,77,64,79,32
272600,923,Marc Casadó,M,79,57,64,72,80,77
199422,927,Jordy Clasie,M,79,46,64,80,75,72
202335,928,Eric Dier,M,79,54,62,67,62,80
248695,929,Wesley Fofana,M,79,74,41,62,71,80
245037,931,Eric García,M,79,63,48,70,71,80
254022,933,Nick Woltemade,M,79,67,78,65,79,41
205431,934,Niclas Füllkrug,M,79,57,82,71,73,43
228174,935,Cameron Carter-Vickers,M,79,78,33,59,72,77
239763,936,Edon Zhegrova,M,79,84,71,76,85,25
258781,939,Illia Zabarnyi,M,79,80,37,64,64,80
277581,940,Samu,M,79,79,79,58,68,36
226229,941,Thilo Kehrer,M,79,69,44,66,66,80
176580,943,Luis Suárez,M,79,53,82,74,76,41
210930,944,Carles Gil,M,79,70,71,80,79,38
261050,945,Francisco Conceição,M,79,87,68,73,85,36
213761,947,Abderrazak Hamdallah,M,79,59,80,70,78,31
225100,948,Joe Gomez,M,79,74,29,70,71,79
208448,951,Emil Forsberg,M,79,64,73,81,80,35
258911,952,Toluwalase Arokodare,M,79,75,80,57,70,31
226710,953,Gianluca Scamacca,M,79,65,81,67,74,36
178509,954,Olivier Giroud,M,79,48,80,71,73,41
197655,955,Sebastián Coates,M,79,60,49,54,61,81
205175,956,Arkadiusz Milik,M,79,50,82,72,77,40
277797,957,Marcos Leonardo,M,79,78,78,63,75,27
247649,959,Jarrad Branthwaite,M,79,71,39,58,60,80
237985,960,Kevin Danso,M,79,73,32,57,62,78
231366,963,Philipp Lienhart,M,79,67,28,59,64,81
208165,964,Berat Djimsiti,M,79,64,39,60,53,81
223710,965,Vedat Muriqi,M,79,50,81,63,71,29
243976,967,Catena,M,79,64,39,63,53,79
248484,968,Nathan Collins,M,79,62,31,58,63,80
198032,969,Dan Burn,M,79,42,36,67,64,79
238744,973,Weston McKennie,M,78,77,71,77,77,80
245235,975,Alexander Bah,M,78,90,65,72,75,73
224334,976,Marcos Acuña,M,78,76,69,77,81,71
251530,977,Nuno Tavares,M,78,88,67,72,80,70
240709,978,Ridle Baku,M,78,81,72,73,81,71
253727,979,Lukáš Provod,M,78,76,75,78,78,64
256688,980,Cameron Puertas,M,78,74,75,79,79,69
242280,983,Lewis Ferguson,M,78,72,78,74,78,72
181291,985,Georginio Wijnaldum,M,78,67,72,77,80,76
189332,986,Jordi Alba,M,78,82,69,78,80,70
244374,987,Mykola Shaparenko,M,78,79,71,79,79,68
255009,989,Kenneth Taylor,M,78,73,77,78,78,67
258775,990,Luka Sučić,M,78,76,76,78,77,68
268896,991,Hugo Larsson,M,78,77,73,71,78,71
228789,993,Robert Sánchez,M,78,79,77,75,79,59
231340,994,Gonzalo Montiel,M,78,81,63,71,77,74
232244,995,Santiago Ascacíbar,M,78,78,73,72,75,74
243631,996,Mahdi Camara,M,78,74,68,74,77,77
246923,997,Jacob Ramsey,M,78,77,75,73,80,68
202884,998,Leonardo Spinazzola,M,78,85,65,73,77,76
214026,999,Johan Mojica,M,78,88,65,73,73,74
233738,1000,Zubeldia,M,78,76,63,73,72,78
258498,1001,Bart Verbruggen,M,78,79,76,76,81,56
190113,1002,Mert Günok,M,78,76,76,79,78,56
201389,1003,Cristiano Biraghi,M,78,72,69,78,76,76
256632,1004,Luis Henrique,M,78,90,73,71,77,54
279604,1006,Jauregizar,M,78,71,70,75,79,72
198009,1007,Mattia Perin,M,78,78,78,71,78,57
232711,1008,Jens Stage,M,78,63,73,74,77,75
240734,1009,Matt O'Riley,M,78,68,78,79,76,67
243686,1010,Chiquinho,M,78,74,75,78,78,66
251573,1011,Renan Lodi,M,78,75,69,76,77,73
206591,1013,Mitchell Weiser,M,78,78,63,74,82,71
235467,1014,Marcelino Moreno,M,78,90,73,75,81,53
278773,1016,Myles Lewis-Skelly,M,78,76,60,74,77,75
207439,1017,Leandro Paredes,M,78,62,70,82,79,72
224031,1018,Adam Marušić,M,78,80,66,67,74,75
234112,1019,Dodô,M,78,86,59,74,79,72
235374,1020,Manuel Lazzari,M,78,90,61,75,81,71
251615,1021,Francisco Moura,M,78,78,63,75,75,74
256107,1022,Alistair Johnston,M,78,82,59,73,72,73
266097,1023,Geny Catamo,M,78,91,74,69,82,64
243627,1024,Yacine Adli,M,78,70,69,80,78,73
251988,1025,Andrea Colpani,M,78,76,76,77,78,65
257711,1026,Riccardo Calafiori,M,78,72,66,71,75,77
201455,1028,Geoffrey Kondogbia,M,78,65,69,73,71,78
241707,1029,Pape Gueye,M,78,67,65,75,75,76
252064,1030,Ladislav Krejčí,M,78,72,68,68,69,76
252143,1031,Daniel Bragança,M,78,79,72,77,80,67
254909,1032,Oscar Dorley,M,78,78,57,76,79,75
225403,1035,İrfan Can Kahveci,M,78,73,77,81,80,58
235973,1036,Sebastian Szymański,M,78,78,76,78,77,60
244261,1037,Lovro Majer,M,78,70,73,80,83,60
224158,1039,Sofyan Amrabat,M,78,61,70,73,74,75
228413,1041,Emil Audero,M,78,79,74,72,81,53
229659,1042,Bryan Heynen,M,78,60,73,75,76,73
234171,1043,Roland Sallai,M,78,77,71,71,79,63
235633,1044,Yehvann Diouf,M,78,78,75,76,80,50
236480,1045,Yves Bissouma,M,78,66,66,74,79,76
248793,1047,Mats Wieffer,M,78,67,66,74,74,76
264298,1048,Conor Bradley,M,78,80,61,70,75,75
191740,1049,Ander Herrera,M,78,59,71,76,77,77
220746,1050,Andrija Živković,M,78,82,74,74,81,57
236699,1051,Saša Lukić,M,78,60,69,76,74,76
237034,1052,Cucho,M,78,81,77,75,81,42
212814,1054,João Mário,M,78,68,75,79,79,64
215069,1055,Rodrigo Rey,M,78,76,76,74,79,50
219522,1056,Conan Ledesma,M,78,79,75,73,79,49
247229,1057,Raoul Bellanova,M,78,86,54,72,76,71
262842,1058,Martin Baturina,M,78,77,70,78,83,59
231943,1061,Richarlison,M,78,76,78,72,78,53
239977,1062,Nicolas Kühn,M,78,91,73,70,81,46
241187,1063,Lutsharel Geertruida,M,78,72,59,70,75,78
253473,1064,Samuele Ricci,M,78,73,60,75,79,73
259233,1065,Ilaix Moriba,M,78,67,71,71,75,74
224251,1069,Robin Zentner,M,78,81,74,59,83,62
255971,1070,Santiago Hezze,M,78,70,62,70,73,76
205211,1072,Milan Borjan,M,78,72,78,76,76,46
244622,1073,Puado,M,78,80,77,72,78,49
262925,1074,Adem Zorgane,M,78,54,70,77,75,71
210324,1075,Jonas Hofmann,M,78,64,76,78,79,64
230020,1076,Pierre Lees-Melou,M,78,57,72,77,77,73
240225,1077,Matvey Safonov,M,78,79,74,75,80,44
254262,1078,Zeno Debast,M,78,70,56,76,74,77
263617,1079,Beñat Prados,M,78,68,61,72,75,76
265526,1080,Guillaume Restes,M,78,78,74,80,80,40
200110,1082,Marco Bizot,M,78,78,75,72,78,46
234678,1083,Joakim Mæhle,M,78,75,57,71,75,74
243702,1084,Djed Spence,M,78,88,44,71,79,74
205812,1089,Pietro Terracciano,M,78,79,75,72,82,41
221342,1090,Pablo Maffeo,M,78,81,52,70,78,76
234205,1092,Hiroki Ito,M,78,74,57,71,72,80
235781,1093,Santi Comesaña,M,78,55,72,72,75,77
240740,1094,Callum Hudson-Odoi,M,78,82,75,75,81,50
247495,1095,Moncayola,M,78,63,67,75,78,73
262088,1096,Hákon Arnar Haraldsson,M,78,77,67,75,81,57
205678,1101,Edin Višća,M,78,82,76,75,80,47
214584,1104,Franco Armani,M,78,73,75,69,82,44
235945,1105,Marc Roca,M,78,59,66,75,74,75
243282,1106,Dwight McNeil,M,78,67,76,79,79,55
254548,1107,Melvin Bard,M,78,78,52,69,74,75
211738,1109,Mark Flekken,M,78,79,76,80,80,32
236636,1110,Anthony Caci,M,78,72,56,72,72,75
241602,1111,Jhon Arias,M,78,85,75,74,79,42
255223,1112,Amine Adli,M,78,84,76,70,82,42
193348,1115,Xherdan Shaqiri,M,78,67,81,81,80,40
211256,1116,Nicolás Tagliafico,M,78,67,56,70,76,77
252935,1117,Leonardo Fernández,M,78,78,81,78,77,44
263620,1118,Romeo Lavia,M,78,69,52,72,77,77
222331,1123,Lukas Klostermann,M,78,82,50,64,70,80
235844,1124,Edson Álvarez,M,78,65,58,69,72,78
235997,1125,Fran Beltrán,M,78,56,67,76,77,76
239892,1126,Yunus Akgün,M,78,87,78,74,81,40
255566,1127,Samú Costa,M,78,61,65,70,71,75
238896,1130,Pepê,M,78,85,70,72,83,52
241436,1131,Calvin Bassey,M,78,81,44,63,68,77
273463,1133,João Gomes,M,78,54,68,72,75,77
228881,1134,Davide Calabria,M,78,77,57,70,73,76
239701,1135,Romano Schmid,M,78,77,67,78,83,56
244380,1136,Vitaliy Mykolenko,M,78,74,55,71,71,77
252259,1137,Enzo Millot,M,78,74,70,75,83,61
206467,1141,Alassane Pléa,M,78,73,78,80,80,38
234200,1143,Aschraf El Mahdioui,M,78,66,55,74,73,72
244728,1145,Sem Steijn,M,78,66,84,74,77,43
256261,1146,Malick Thiaw,M,78,72,47,69,72,78
272978,1150,Jorrel Hato,M,78,85,41,70,74,75
222028,1151,Julian Weigl,M,78,57,64,75,73,75
227055,1152,Gelson Martins,M,78,87,70,71,83,51
236792,1154,Tomáš Souček,M,78,45,72,71,68,78
208919,1157,Ryan Gauld,M,78,83,68,77,82,51
224415,1158,Luis Rioja,M,78,77,76,74,79,53
237328,1159,Nathan Tella,M,78,83,75,71,80,46
74866,1162,André,M,78,58,58,74,77,75
200260,1163,Steven Berghuis,M,78,71,77,82,77,39
240690,1164,Nico Gonzalez,M,78,82,75,73,78,45
242238,1165,Oumar Solet,M,78,79,43,62,68,77
243032,1166,Hugo Duro,M,78,71,78,68,75,47
252308,1167,Ali Al Musrati,M,78,52,66,71,68,75
264348,1168,Soufiane Rahimi,M,78,85,76,72,77,38
221992,1169,Hirving Lozano,M,78,88,75,71,80,41
260926,1170,Kevin Schade,M,78,92,75,70,78,30
217998,1172,Cristian Arango,M,78,75,79,71,77,36
238050,1173,Chidera Ejuke,M,78,90,69,71,82,37
240716,1174,Mathías Olivera,M,78,70,51,69,72,77
243057,1175,Neco Williams,M,78,72,49,71,74,77
186146,1176,Danny Welbeck,M,78,60,78,74,77,45
199833,1177,Lars Unnerstall,M,78,78,77,65,81,32
221610,1178,Dénes Dibusz,M,78,78,73,75,81,27
226627,1179,Takumi Minamino,M,78,77,74,75,81,40
243559,1180,De Frutos,M,78,81,74,74,78,41
211368,1182,Bruma,M,78,88,77,71,81,32
241788,1183,Mehdi Taremi,M,78,74,78,74,78,38
242374,1184,Musa Barrow,M,78,85,80,70,77,32
250789,1185,Dilane Bakwa,M,78,88,72,73,81,30
76687,1187,Estêvão,M,78,90,74,73,82,33
240359,1189,Omar Alderete,M,78,60,61,62,69,79
256958,1190,Fábio Vieira,M,78,71,73,78,78,56
263139,1191,Dominik Greif,M,78,77,76,78,77,24
266096,1192,Tomás Araújo,M,78,82,30,69,72,77
270086,1197,António Silva,M,78,80,37,64,69,78
208004,1198,Joël Veltman,M,78,63,49,68,70,80
227562,1199,Lukáš Haraslín,M,78,80,74,73,81,40
240988,1200,Denis Vavro,M,78,69,60,58,57,80
223689,1202,Wout Weghorst,M,78,54,78,62,68,57
245388,1204,Jean-Clair Todibo,M,78,75,47,63,69,79
259031,1205,Liam Delap,M,78,79,80,60,76,30
211022,1207,Rubén García,M,78,74,76,79,78,45
237055,1208,Oleksandr Zubkov,M,78,84,74,74,78,30
257075,1210,Paul Nebel,M,78,71,75,72,82,45
250955,1213,Josip Stanišić,M,78,73,44,65,69,79
253242,1214,Adrián Martínez,M,78,69,78,59,72,42
254803,1215,Senne Lammens,M,78,79,77,71,77,21
265450,1216,Johan Bakayoko,M,78,85,72,70,81,33
265695,1217,Matías Soulé,M,78,79,74,76,81,36
240947,1218,Tyrick Mitchell,M,78,75,41,68,73,76
246174,1219,Harvey Elliott,M,78,72,70,77,81,53
258437,1220,Emanuel Emegha,M,78,89,76,58,70,31
264238,1221,Diego López,M,78,81,75,72,76,37
196978,1223,Callum Wilson,M,78,73,79,67,76,42
202652,1224,Raheem Sterling,M,78,82,74,74,82,42
238756,1226,Jørgen Strand Larsen,M,78,75,79,62,70,32
243558,1227,Óscar Valentín,M,78,64,50,67,68,76
253444,1228,Arnaud Kalimuendo,M,78,80,80,63,78,29
256325,1229,Josip Šutalo,M,78,77,32,62,72,78
266032,1230,Jamie Gittens,M,78,92,73,66,84,27
222104,1231,Tosin Adarabioyo,M,78,70,46,63,64,78
192387,1233,Ciro Immobile,M,78,68,79,66,76,39
241522,1234,Jonas Wind,M,78,57,79,72,77,37
197948,1236,Florian Lejeune,M,78,49,61,67,65,78
253002,1238,Giacomo Raspadori,M,78,78,78,71,84,28
189805,1240,Luuk de Jong,M,78,40,78,72,72,55
256420,1241,Malick Fofana,M,78,86,69,70,82,40
270050,1242,Mika Biereth,M,78,75,78,63,72,31
236506,1243,Marcos Senesi,M,78,56,42,70,72,79
214092,1244,Aleksey Miranchuk,M,78,71,73,77,81,31
219693,1245,Diego Carlos,M,78,63,47,62,67,78
224221,1246,Joachim Andersen,M,78,39,57,71,65,78
279709,1247,Lucas Beraldo,M,78,66,38,66,68,79
208137,1249,Lucas Torró,M,78,39,63,69,68,76
232658,1250,Danilho Doekhi,M,78,63,42,59,65,78
244767,1251,Carlos Vicente,M,78,79,72,74,76,31
212419,1253,Tyrone Mings,M,78,58,44,67,64,78
235949,1254,Gabriel Strefezza,M,78,87,68,73,79,31
246785,1255,Bryan Gil,M,78,84,70,75,81,31
269087,1257,Leny Yoro,M,78,69,41,60,64,79
220821,1258,Carl Starfelt,M,78,74,31,56,68,78
255106,1260,Loïc Badé,M,78,61,45,56,66,78
262394,1261,Sam Beukema,M,78,49,55,61,62,80
238160,1262,Merih Demiral,M,78,73,39,49,61,79
234575,1263,Diogo Leite,M,78,64,38,52,63,80
259066,1264,Flavien-Enzo Boyomo,M,78,74,38,52,51,79
260697,1265,Isak Hien,M,78,69,37,49,58,79
158625,1266,Dante,M,78,32,52,69,65,80
259524,1267,Aitor Paredes,M,78,68,39,51,56,79
204639,1268,Stefan Savić,M,78,60,35,57,57,78
277537,1269,Natan,M,78,56,33,55,66,79
240277,1270,Matteo Gabbia,M,78,49,35,54,60,81
239340,1272,Julian Chabot,M,78,47,29,48,56,78
210044,1273,Christian Burgess,M,78,36,34,54,54,79
195479,1276,James Tavernier,M,77,80,71,78,75,69
80170,1277,Wesley,M,77,89,62,70,78,73
241867,1279,Aitor Ruibal,M,77,82,74,73,76,72
224574,1280,Orbelín Pineda,M,77,81,74,72,81,68
234741,1281,Gustavo Hamer,M,77,70,72,79,76,72
241496,1282,Timothy Weah,M,77,87,75,72,78,68
216320,1283,Seko Fofana,M,77,68,75,74,76,71
257186,1284,Ardon Jashari,M,77,75,67,75,73,72
272951,1286,Kevin Castaño,M,77,76,68,76,76,72
236822,1287,Gabriel Gudmundsson,M,77,87,64,71,75,70
245637,1289,Georginio Rutter,M,77,77,75,75,80,60
253157,1290,Hicham Boudaoui,M,77,73,67,74,77,74
266436,1291,Javi Guerra,M,77,74,73,75,76,73
212207,1292,Nicolae Stanciu,M,77,76,74,79,78,62
236830,1293,Zaydou Youssouf,M,77,70,65,74,80,71
275138,1295,Lamine Camara,M,77,79,66,78,77,71
235663,1296,Guus Til,M,77,79,76,72,74,64
269136,1297,Kobbie Mainoo,M,77,68,69,74,81,73
209846,1298,Christian Günter,M,77,83,60,69,71,73
213991,1299,Jefferson Lerma,M,77,68,71,70,74,76
233965,1300,Alessio Castro-Montes,M,77,74,72,74,75,71
234153,1301,Carlos Soler,M,77,70,75,78,78,69
257919,1302,Rocco Reitz,M,77,71,70,74,78,77
208364,1303,Clinton Mata,M,77,79,61,68,74,77
222227,1304,Patrick Berg,M,77,73,67,75,73,71
225782,1305,Ainsley Maitland-Niles,M,77,77,65,73,76,72
230786,1306,Pepelu,M,77,64,70,78,74,73
236477,1307,Alexis Claude-Maurice,M,77,75,74,73,81,68
270039,1308,Diego Moreira,M,77,90,67,69,79,64
193105,1309,Alphonse Areola,M,77,78,75,74,78,55
245253,1310,Leandro Barreiro,M,77,80,68,69,79,73
258371,1311,Pep Chavarría,M,77,83,62,71,74,71
211361,1312,Danilo Cataldi,M,77,68,71,77,77,73
226491,1313,Kieran Tierney,M,77,76,60,75,76,75
242818,1314,Finn Dahmen,M,77,76,70,81,80,52
272926,1315,Lucas Bergvall,M,77,75,63,76,77,71
221125,1316,Sebastián Driussi,M,77,84,75,72,80,45
233934,1317,Aaron Ramsdale,M,77,77,76,80,79,48
237386,1318,Kiernan Dewsbury-Hall,M,77,66,72,77,78,70
263781,1319,Vanderson,M,77,78,62,74,77,72
232905,1320,Junya Ito,M,77,86,69,72,78,58
246646,1321,Maxence Caqueret,M,77,75,62,75,78,76
254817,1322,Maximiliano Araújo,M,77,85,63,70,79,68
201095,1323,Agustín Marchesín,M,77,77,75,74,77,53
213565,1324,Thomas Lemar,M,77,72,75,79,80,67
239810,1325,Nicolas Raskin,M,77,73,63,73,76,73
257876,1326,Nicolas Seiwald,M,77,72,62,74,74,74
262659,1327,Noah Atubolu,M,77,76,73,75,79,55
271121,1328,Quilindschy Hartman,M,77,78,55,75,74,73
167948,1329,Hugo Lloris,M,77,78,76,69,77,54
193314,1330,Aitor,M,77,77,74,68,80,56
219985,1331,Matías Vecino,M,77,53,73,75,76,79
226162,1332,Emiliano Buendía,M,77,66,74,78,81,66
230625,1333,Matheus Reis,M,77,76,55,68,75,77
232223,1334,Kostas Tsimikas,M,77,78,57,75,75,74
238463,1335,Amadou Haidara,M,77,63,70,77,79,73
257290,1336,João Mário,M,77,84,63,71,77,69
259716,1337,Daniel Svensson,M,77,77,56,75,76,73
262880,1338,Raphael Onyedika,M,77,73,64,66,72,74
224041,1341,Marvin Schwäbe,M,77,77,74,75,82,47
220414,1342,Diego Rico,M,77,70,57,77,73,76
222357,1343,Breel Embolo,M,77,78,75,70,75,51
228708,1344,Lucas Martínez Quarta,M,77,69,60,70,70,76
229528,1345,Mykola Matviienko,M,77,77,58,71,69,78
241390,1346,Eljif Elmas,M,77,72,71,73,80,65
242380,1347,Stephen Eustáquio,M,77,66,67,76,73,73
246928,1348,Iván Martín,M,77,71,71,78,78,69
259075,1349,Yan Couto,M,77,78,61,77,83,69
260823,1350,Nicolò Fagioli,M,77,74,65,78,79,70
264001,1351,Oğuz Aydın,M,77,85,72,71,78,56
200059,1353,Colin Coosemans,M,77,78,75,74,80,44
212404,1354,Federico Bernardeschi,M,77,75,75,77,80,54
232440,1355,Caio Henrique,M,77,78,58,77,77,72
232730,1356,Daichi Kamada,M,77,71,72,77,78,64
252144,1357,Eduardo Quaresma,M,77,82,54,66,73,78
254566,1358,Patrick Wimmer,M,77,84,69,72,81,49
260466,1359,İsmail Yüksek,M,77,74,59,70,73,74
264293,1360,Habib Diarra,M,77,70,68,71,77,71
212442,1362,José Sá,M,77,77,75,70,77,52
219553,1363,Claudio Aquino,M,77,76,76,75,81,47
227928,1364,Nélson Semedo,M,77,79,56,69,77,73
234730,1365,Valentin Rosier,M,77,81,52,71,76,72
193198,1368,Nemanja Gudelj,M,77,46,73,78,69,76
229984,1369,Ben Chilwell,M,77,70,60,77,75,76
231102,1370,Ludovic Blas,M,77,72,77,76,79,58
246267,1372,Dominik Kotarski,M,77,79,72,76,80,46
217036,1373,Álex Moreno,M,77,76,62,72,74,75
221671,1374,Lee Jae Sung,M,77,72,71,72,81,63
234906,1375,Houssem Aouar,M,77,66,72,75,82,65
255074,1377,Artem Bondarenko,M,77,75,71,76,76,63
257540,1378,Ansgar Knauff,M,77,89,71,69,76,56
258466,1379,Leo Román,M,77,76,75,72,78,49
258485,1380,Filip Jörgensen,M,77,77,76,72,78,45
178562,1381,Éver Banega,M,77,52,73,80,77,70
199564,1382,Sergi Roberto,M,77,69,63,78,75,74
227813,1383,Oleksandr Zinchenko,M,77,63,66,79,78,76
254551,1385,Georges Mikautadze,M,77,81,80,73,80,40
259521,1386,Terrats,M,77,61,70,74,75,72
212212,1389,Dominik Kohr,M,77,74,63,60,69,77
224241,1390,Nick Olij,M,77,82,75,62,80,50
229723,1391,Mathias Jensen,M,77,63,65,78,75,70
233064,1392,Mason Mount,M,77,67,76,79,78,62
262745,1393,Neil El Aynaoui,M,77,62,63,76,74,73
270559,1397,Tiago Santos,M,77,83,56,71,77,71
210736,1398,Emerson,M,77,69,63,75,76,74
213296,1399,Nabil Bentaleb,M,77,50,72,77,79,71
220407,1400,Martin Dúbravka,M,77,76,76,78,79,38
226537,1401,Vincent Janssen,M,77,68,76,70,72,48
233152,1402,Ko Itakura,M,77,75,59,61,74,77
234078,1403,Orel Mangala,M,77,68,58,72,79,72
235173,1404,Ibrahim Sangaré,M,77,58,65,72,71,77
241856,1405,Manu Morlanes,M,77,65,65,76,75,72
256769,1406,Adrien Truffert,M,77,76,57,71,75,73
270633,1408,Ryan Flamingo,M,77,65,64,66,68,77
203483,1410,Davy Klaassen,M,77,47,78,73,73,73
